# epoch recerr_sq kldiv unmix dataug lact_dec valid_recerr_sq valid_kldiv duration
375 3.8037264e+00 7.9109756e+01 3.0456100e+00 8.8588089e-02 2.5585070e+01 3.8446100e+00 7.0097702e+01 1.5823994e+02
376 3.7834442e+00 7.8697823e+01 3.1411846e+00 8.5763954e-02 2.5521536e+01 3.8143222e+00 7.1469299e+01 1.5864950e+02
377 3.8164039e+00 7.9120163e+01 3.1615388e+00 8.8332586e-02 2.5566803e+01 3.8637381e+00 7.0803421e+01 1.5905576e+02
378 3.8266537e+00 7.9114388e+01 3.1908233e+00 8.3048463e-02 2.5542439e+01 4.0480123e+00 6.8763672e+01 1.5946933e+02
379 3.9015558e+00 7.6414078e+01 3.1344540e+00 8.3664380e-02 2.5424572e+01 3.8809605e+00 6.8837242e+01 1.5987632e+02
380 3.8060670e+00 7.7096146e+01 3.1659706e+00 8.4137484e-02 2.5674856e+01 3.9137416e+00 7.0144363e+01 1.6028344e+02
381 3.7848160e+00 7.5673843e+01 3.2721374e+00 9.0004973e-02 2.5514578e+01 3.8407304e+00 6.6858681e+01 1.6069349e+02
382 3.7657807e+00 7.5972046e+01 3.1573093e+00 8.4493980e-02 2.5511784e+01 3.8541791e+00 6.9496246e+01 1.6110095e+02
383 3.7795262e+00 7.8706528e+01 3.1961339e+00 8.5341439e-02 2.5593161e+01 3.7745302e+00 7.1047234e+01 1.6151005e+02
384 3.7625785e+00 7.6459229e+01 3.1764283e+00 8.3332673e-02 2.5555126e+01 3.8439713e+00 6.9437653e+01 1.6191596e+02
385 3.7809637e+00 7.6832527e+01 3.0772364e+00 8.5122958e-02 2.5478542e+01 3.9043760e+00 6.6584877e+01 1.6233069e+02
386 3.8226514e+00 7.4267685e+01 3.0930429e+00 8.4745020e-02 2.5629459e+01 3.8407505e+00 6.6039558e+01 1.6273790e+02
387 3.7887750e+00 7.4092682e+01 3.1542320e+00 9.2782229e-02 2.5539982e+01 3.8889349e+00 6.8649483e+01 1.6315389e+02
388 3.7920189e+00 7.6909485e+01 3.0808036e+00 8.9036010e-02 2.5581852e+01 3.8199499e+00 6.7634705e+01 1.6355851e+02
389 3.8113463e+00 7.5275085e+01 3.2267427e+00 8.7611601e-02 2.5455452e+01 3.8270743e+00 6.8491615e+01 1.6397530e+02
390 3.8431966e+00 7.6760361e+01 3.1983442e+00 8.3224051e-02 2.5531101e+01 3.9617677e+00 6.8428200e+01 1.6438221e+02
391 3.8253822e+00 7.3898087e+01 3.1449788e+00 8.5720725e-02 2.5565784e+01 3.9550369e+00 6.7001175e+01 1.6479742e+02
392 3.8211334e+00 7.5396484e+01 3.2365718e+00 9.2044666e-02 2.5465000e+01 3.8295300e+00 6.9824776e+01 1.6520619e+02
393 3.8158741e+00 7.7330177e+01 3.1841772e+00 8.6725600e-02 2.5560349e+01 3.9608095e+00 6.6829559e+01 1.6575778e+02
394 3.8926494e+00 7.3526688e+01 3.1887002e+00 8.8541396e-02 2.5695890e+01 3.9630766e+00 6.6586235e+01 1.6628658e+02
395 3.8836708e+00 7.3460686e+01 4.0518217e+00 8.9069158e-02 2.5497662e+01 3.8601158e+00 6.6633751e+01 1.6669909e+02
396 3.8448529e+00 7.1904968e+01 5.9115753e+00 1.0010469e-01 2.5371815e+01 3.7879176e+00 6.4546539e+01 1.6710218e+02
397 3.8154430e+00 7.1537201e+01 6.7288165e+00 9.1721997e-02 2.5553152e+01 3.8655155e+00 6.3774155e+01 1.6751540e+02
398 3.7995937e+00 7.1842506e+01 6.9936142e+00 9.3032621e-02 2.5521425e+01 3.8642585e+00 6.4341270e+01 1.6792609e+02
399 3.7673213e+00 7.1244423e+01 7.3547711e+00 9.5777236e-02 2.5428373e+01 3.8508246e+00 6.5634819e+01 1.6833894e+02
400 3.7720685e+00 7.3325638e+01 7.1186261e+00 9.4165601e-02 2.5515610e+01 3.9093719e+00 6.7614532e+01 1.6874383e+02
401 3.7971938e+00 7.3908920e+01 6.3018861e+00 9.2400149e-02 2.5459715e+01 3.8648674e+00 6.6579025e+01 1.6914838e+02
402 3.7732329e+00 7.3906494e+01 5.8637791e+00 9.3134098e-02 2.5556673e+01 3.8785942e+00 6.5387810e+01 1.6956077e+02
403 3.7944343e+00 7.4353287e+01 5.7287774e+00 8.8200182e-02 2.5591848e+01 3.8402719e+00 6.7293999e+01 1.6996974e+02
404 3.7890079e+00 7.3303780e+01 5.4648767e+00 9.2125751e-02 2.5546379e+01 3.8413448e+00 6.5316887e+01 1.7037920e+02
405 3.7491450e+00 7.2932869e+01 5.1770315e+00 8.8409305e-02 2.5533371e+01 3.7891800e+00 6.6289825e+01 1.7078355e+02
406 3.7423387e+00 7.3642899e+01 4.9828510e+00 8.9283824e-02 2.5517927e+01 3.8226035e+00 6.4880615e+01 1.7119331e+02
407 3.7478452e+00 7.3172699e+01 4.6959143e+00 9.0420574e-02 2.5583567e+01 3.8047397e+00 6.6401154e+01 1.7160390e+02
408 3.7345481e+00 7.3892273e+01 4.5693979e+00 8.9091428e-02 2.5491793e+01 3.8073201e+00 6.6760468e+01 1.7201279e+02
409 3.7358532e+00 7.3536407e+01 4.3198791e+00 8.5206941e-02 2.5527836e+01 3.8003337e+00 6.5602211e+01 1.7242377e+02
410 3.7384849e+00 7.3558189e+01 4.2158794e+00 8.5840024e-02 2.5527998e+01 3.8129761e+00 6.7360283e+01 1.7283197e+02
411 3.7478857e+00 7.3704025e+01 4.0933166e+00 8.5085206e-02 2.5577953e+01 3.8016610e+00 6.7122986e+01 1.7323838e+02
412 3.7608428e+00 7.4048256e+01 3.9104333e+00 8.8489577e-02 2.5527117e+01 3.8050063e+00 6.6336388e+01 1.7365843e+02
413 3.7525151e+00 7.4181831e+01 3.8398147e+00 8.3398357e-02 2.5498171e+01 3.8455400e+00 6.6382271e+01 1.7406842e+02
414 3.7541153e+00 7.4278191e+01 3.7996478e+00 8.8605136e-02 2.5586493e+01 3.7926795e+00 6.6025726e+01 1.7448895e+02
415 3.7566438e+00 7.3410896e+01 3.7480676e+00 8.6018249e-02 2.5534142e+01 3.8256645e+00 6.7870781e+01 1.7490905e+02
416 3.7609832e+00 7.3920288e+01 3.6170530e+00 9.1691591e-02 2.5509159e+01 3.8032830e+00 6.5428772e+01 1.7536091e+02
417 3.7481327e+00 7.2761353e+01 3.6205995e+00 8.3376192e-02 2.5508730e+01 3.8189466e+00 6.5395470e+01 1.7576911e+02
418 3.7716620e+00 7.1529732e+01 3.4855444e+00 8.9112088e-02 2.5534834e+01 3.8474801e+00 6.5461586e+01 1.7618161e+02
419 3.7579384e+00 7.2887260e+01 3.4020207e+00 8.6374007e-02 2.5584179e+01 3.7961750e+00 6.5167976e+01 1.7659557e+02
420 3.7741358e+00 7.1679832e+01 3.4136875e+00 8.8976353e-02 2.5497637e+01 3.8267174e+00 6.4865326e+01 1.7700972e+02
421 3.7614691e+00 7.2787529e+01 3.2336831e+00 8.5227907e-02 2.5583040e+01 3.8232398e+00 6.5915077e+01 1.7743031e+02
422 3.7581518e+00 7.3016983e+01 3.2384808e+00 8.6920597e-02 2.5476664e+01 3.8246818e+00 6.5869080e+01 1.7783723e+02
423 3.7415946e+00 7.2891342e+01 3.0937150e+00 8.7856628e-02 2.5643574e+01 3.8422070e+00 6.6128311e+01 1.7824991e+02
424 3.7408516e+00 7.3749748e+01 3.0864396e+00 9.3811765e-02 2.5522078e+01 3.7870414e+00 6.7909027e+01 1.7865707e+02
425 3.7226367e+00 7.5198471e+01 3.0114074e+00 9.0661690e-02 2.5605892e+01 3.7704449e+00 6.7514107e+01 1.7906761e+02
426 3.7244101e+00 7.4836372e+01 3.0357091e+00 8.8167816e-02 2.5435535e+01 3.7769792e+00 6.7884384e+01 1.7947347e+02
427 3.7247939e+00 7.4867455e+01 2.9992588e+00 8.7333530e-02 2.5613575e+01 3.7982101e+00 6.7837433e+01 1.7989940e+02
428 3.7294097e+00 7.5071320e+01 2.9786491e+00 8.4334671e-02 2.5560997e+01 3.8175728e+00 6.8238060e+01 1.8030579e+02
429 3.7141547e+00 7.5105835e+01 2.9926548e+00 8.5770600e-02 2.5522703e+01 3.8256819e+00 6.7118736e+01 1.8071557e+02
430 3.7232375e+00 7.4833595e+01 2.9474683e+00 8.2416505e-02 2.5598589e+01 3.7942507e+00 6.8237663e+01 1.8112268e+02
431 3.7299318e+00 7.4998528e+01 2.9265141e+00 8.7179922e-02 2.5526148e+01 3.7937224e+00 6.7862946e+01 1.8153488e+02
432 3.7174222e+00 7.5119781e+01 2.8638179e+00 8.2081579e-02 2.5592985e+01 3.7924972e+00 6.7886833e+01 1.8194375e+02
433 3.7271733e+00 7.5122551e+01 2.9192615e+00 8.7608472e-02 2.5611761e+01 3.7411261e+00 6.8366890e+01 1.8234947e+02
434 3.7501824e+00 7.5012321e+01 2.8931601e+00 8.6861424e-02 2.5543125e+01 3.7496448e+00 6.8195877e+01 1.8275983e+02
435 3.7232139e+00 7.4970184e+01 2.9034481e+00 8.6169064e-02 2.5511768e+01 3.7594590e+00 6.8129662e+01 1.8316839e+02
436 3.7119579e+00 7.4157944e+01 2.9463432e+00 8.6475253e-02 2.5594452e+01 3.8215876e+00 6.8019356e+01 1.8358089e+02
437 3.7312665e+00 7.5592461e+01 2.9167407e+00 8.5720584e-02 2.5541277e+01 3.7916095e+00 6.7925751e+01 1.8399210e+02
438 3.7414174e+00 7.4875534e+01 2.9499319e+00 9.2319779e-02 2.5602324e+01 3.8160708e+00 6.6999138e+01 1.8443968e+02
439 3.7374547e+00 7.3692139e+01 2.9797442e+00 8.8330381e-02 2.5510885e+01 3.8008089e+00 6.7825813e+01 1.8484645e+02
440 3.7231264e+00 7.4484253e+01 2.8919029e+00 8.5981280e-02 2.5582472e+01 3.8324556e+00 6.6523300e+01 1.8527375e+02
441 3.7246313e+00 7.3773262e+01 2.9597764e+00 8.8136546e-02 2.5582819e+01 3.8512702e+00 6.6873840e+01 1.8568229e+02
442 3.7528341e+00 7.3312187e+01 2.9162984e+00 8.7670833e-02 2.5489552e+01 3.9617374e+00 6.4402695e+01 1.8609525e+02
443 3.7906880e+00 7.1109772e+01 3.0255339e+00 8.7019838e-02 2.5621485e+01 3.9063129e+00 6.3659698e+01 1.8650279e+02
444 3.8059156e+00 7.0520767e+01 3.0858548e+00 8.2534716e-02 2.5662693e+01 3.8431029e+00 6.2402973e+01 1.8691701e+02
445 3.8167331e+00 6.8143990e+01 3.0952537e+00 8.5882716e-02 2.5519382e+01 3.8644087e+00 5.9968239e+01 1.8733494e+02
446 3.8083427e+00 6.5827759e+01 3.0378692e+00 8.5244730e-02 2.5459881e+01 3.9282701e+00 5.9603077e+01 1.8777260e+02
447 3.8221645e+00 6.4728348e+01 2.9755914e+00 8.7213658e-02 2.5656059e+01 3.9127686e+00 5.7787041e+01 1.8820065e+02
448 3.8310254e+00 6.4174423e+01 2.9624181e+00 8.6824611e-02 2.5403488e+01 3.9207454e+00 5.6926754e+01 1.8862048e+02
449 3.7970397e+00 6.2264183e+01 2.9975233e+00 8.4975772e-02 2.5630177e+01 3.8551779e+00 5.7626186e+01 1.8902792e+02
450 3.7729266e+00 6.5237991e+01 2.9508686e+00 9.3117937e-02 2.5504826e+01 3.8658216e+00 6.1024364e+01 1.8943604e+02
451 3.7412529e+00 6.3827187e+01 2.9315219e+00 8.9433938e-02 2.5535137e+01 3.8438165e+00 5.7983624e+01 1.8984442e+02
452 3.7434123e+00 6.4502457e+01 2.9303012e+00 8.8704772e-02 2.5593786e+01 3.8224931e+00 6.0495560e+01 1.9025003e+02
453 3.7258263e+00 6.5588737e+01 2.8988745e+00 8.2682446e-02 2.5511047e+01 3.8297098e+00 5.9596180e+01 1.9066576e+02
454 3.7180212e+00 6.5966827e+01 2.8664479e+00 9.4023757e-02 2.5607098e+01 3.8371172e+00 6.1057438e+01 1.9107648e+02
455 3.7032723e+00 6.8076111e+01 2.9267385e+00 8.8595539e-02 2.5555410e+01 3.8281012e+00 6.2802353e+01 1.9149247e+02
456 3.7029643e+00 6.8162018e+01 2.9522700e+00 8.9331962e-02 2.5533937e+01 3.8221397e+00 6.2735348e+01 1.9190417e+02
457 3.7080278e+00 6.8933174e+01 2.9306524e+00 7.9962276e-02 2.5498640e+01 3.8127701e+00 6.2490383e+01 1.9231191e+02
458 3.6961570e+00 6.8472961e+01 2.8745511e+00 8.5259371e-02 2.5650455e+01 3.8182502e+00 6.1857162e+01 1.9272006e+02
459 3.7122416e+00 6.9294228e+01 2.8781745e+00 8.6644180e-02 2.5519459e+01 3.8314359e+00 6.4509048e+01 1.9313517e+02
460 3.7399261e+00 6.9715622e+01 2.8777864e+00 8.3736129e-02 2.5552761e+01 3.7902732e+00 6.2974220e+01 1.9354636e+02
461 3.7763832e+00 6.8599342e+01 3.0872252e+00 8.7660857e-02 2.5508039e+01 3.7840903e+00 6.2028881e+01 1.9396866e+02
462 3.7812068e+00 6.8522705e+01 3.0525999e+00 8.8161305e-02 2.5543062e+01 3.8251381e+00 6.1289223e+01 1.9438322e+02
463 3.7542846e+00 6.7070778e+01 2.9997454e+00 8.4580407e-02 2.5662477e+01 3.8929713e+00 6.1861904e+01 1.9480080e+02
464 3.7436254e+00 6.8034309e+01 3.0036654e+00 8.3514735e-02 2.5531212e+01 3.8201749e+00 6.1192322e+01 1.9521545e+02
465 3.7420635e+00 6.7466370e+01 2.9239028e+00 8.9141861e-02 2.5450375e+01 3.8495932e+00 6.1025383e+01 1.9562903e+02
466 3.7279749e+00 6.6835953e+01 2.8989348e+00 8.6881883e-02 2.5549728e+01 3.8753169e+00 6.2195412e+01 1.9603975e+02
467 3.7258217e+00 6.7325333e+01 2.8477802e+00 8.3852254e-02 2.5700569e+01 3.8310673e+00 5.9539932e+01 1.9645211e+02
468 3.7169895e+00 6.5425499e+01 2.8700178e+00 8.4641084e-02 2.5437096e+01 3.8334856e+00 6.1205696e+01 1.9686642e+02
469 3.7074199e+00 6.7094757e+01 2.8436520e+00 8.9512482e-02 2.5634077e+01 3.8613262e+00 6.2124649e+01 1.9727669e+02
470 3.7165051e+00 6.8400024e+01 2.8750377e+00 7.9925030e-02 2.5518976e+01 3.8048718e+00 6.2584530e+01 1.9769208e+02
471 3.7147191e+00 6.9053604e+01 2.8848202e+00 8.5143656e-02 2.5561430e+01 3.7200875e+00 6.1749382e+01 1.9810621e+02
472 3.7268126e+00 6.7849655e+01 2.8264751e+00 8.4901050e-02 2.5579439e+01 3.8004739e+00 6.1643780e+01 1.9852759e+02
473 3.7263618e+00 6.7124435e+01 2.9383008e+00 8.8679917e-02 2.5561899e+01 3.8045950e+00 6.1158627e+01 1.9893383e+02
474 3.7417085e+00 6.7548256e+01 2.8841829e+00 8.5245281e-02 2.5582550e+01 3.8236670e+00 6.1377754e+01 1.9934951e+02
475 3.7375779e+00 6.6999710e+01 3.0776284e+00 9.0875588e-02 2.5551805e+01 3.8185284e+00 6.1615612e+01 1.9976772e+02
476 3.7266216e+00 6.7513069e+01 3.2147591e+00 8.6907916e-02 2.5561907e+01 3.8434892e+00 6.0769184e+01 2.0017788e+02
477 3.7494726e+00 6.6746574e+01 3.0403903e+00 8.5466482e-02 2.5571913e+01 3.8308117e+00 5.8770813e+01 2.0058788e+02
478 3.7182646e+00 6.3669350e+01 2.9701672e+00 8.4980674e-02 2.5514816e+01 3.8681235e+00 5.8083782e+01 2.0099728e+02
479 3.7054980e+00 6.3287930e+01 2.8964868e+00 8.2324512e-02 2.5681273e+01 3.7394829e+00 5.9570332e+01 2.0140967e+02
480 3.7029493e+00 6.5249176e+01 2.8845694e+00 8.2206331e-02 2.5444981e+01 3.6698725e+00 6.0380917e+01 2.0182223e+02
481 3.7018838e+00 6.6825493e+01 2.8204668e+00 8.9516968e-02 2.5558493e+01 3.6942863e+00 6.1734688e+01 2.0223285e+02
482 3.7093284e+00 6.6830284e+01 2.8479745e+00 8.6334229e-02 2.5553066e+01 3.7963724e+00 6.0177303e+01 2.0264550e+02
483 3.7427876e+00 6.5482452e+01 2.8508210e+00 8.9557871e-02 2.5656345e+01 3.8327134e+00 5.8035336e+01 2.0305476e+02
484 3.7147636e+00 6.3988678e+01 2.8538022e+00 8.5184358e-02 2.5551987e+01 3.8577192e+00 6.0599598e+01 2.0346747e+02
485 3.7074206e+00 6.6254768e+01 2.7895010e+00 8.8853866e-02 2.5497238e+01 3.8317373e+00 6.1118511e+01 2.0388038e+02
486 3.7086284e+00 6.7105316e+01 2.7831635e+00 8.4393546e-02 2.5683163e+01 3.6934695e+00 6.1849701e+01 2.0429427e+02
487 3.7092323e+00 6.7526237e+01 2.8254018e+00 8.9118697e-02 2.5452690e+01 3.7677372e+00 6.1761539e+01 2.0471644e+02
488 3.7114351e+00 6.7304520e+01 2.8303766e+00 8.7209605e-02 2.5575558e+01 3.7791960e+00 6.1488354e+01 2.0512067e+02
489 3.6962693e+00 6.7873032e+01 2.7941301e+00 8.9065745e-02 2.5633953e+01 3.7918160e+00 6.2301506e+01 2.0553032e+02
490 3.7010276e+00 6.6668839e+01 2.8145530e+00 8.5936174e-02 2.5475948e+01 3.7241020e+00 6.0787708e+01 2.0594193e+02
491 3.6958792e+00 6.7251114e+01 2.7566464e+00 9.0763748e-02 2.5656038e+01 3.6827967e+00 6.1926682e+01 2.0634895e+02
492 3.6999550e+00 6.7826118e+01 2.7878969e+00 8.2863718e-02 2.5441486e+01 3.7965498e+00 6.2753117e+01 2.0675507e+02
493 3.7017996e+00 6.8125626e+01 2.7348323e+00 8.6251378e-02 2.5635000e+01 3.8381417e+00 6.2050621e+01 2.0716219e+02
494 3.7377348e+00 6.7232712e+01 2.7632954e+00 8.2790017e-02 2.5499432e+01 3.9581604e+00 5.8538055e+01 2.0757077e+02
495 3.7815487e+00 6.3582523e+01 2.7370913e+00 8.5024714e-02 2.5636166e+01 3.8664219e+00 5.8814110e+01 2.0797985e+02
496 3.7299869e+00 6.5555077e+01 2.7006841e+00 8.7245300e-02 2.5556625e+01 3.8648698e+00 6.2169548e+01 2.0839405e+02
497 3.7235720e+00 6.7950172e+01 2.8544698e+00 8.9281268e-02 2.5546333e+01 3.8394585e+00 6.1642200e+01 2.0880130e+02
498 3.7151482e+00 6.7008217e+01 2.9715836e+00 9.1067612e-02 2.5503601e+01 3.8409765e+00 6.1212410e+01 2.0921524e+02
499 3.7239957e+00 6.6200516e+01 2.9651752e+00 8.2889341e-02 2.5598219e+01 3.8458416e+00 5.9429756e+01 2.0962471e+02
500 3.7035689e+00 6.5369232e+01 2.9227061e+00 8.9230970e-02 2.5534296e+01 3.8531737e+00 6.0323124e+01 2.1003636e+02
501 3.6960905e+00 6.5748138e+01 2.8410308e+00 8.2337588e-02 2.5610395e+01 3.7804554e+00 6.1194595e+01 2.1044605e+02
502 3.7057004e+00 6.5861259e+01 2.7861736e+00 8.0954544e-02 2.5516306e+01 3.7524817e+00 6.0429733e+01 2.1085794e+02
503 3.7060697e+00 6.5889015e+01 2.7767427e+00 8.3735779e-02 2.5503674e+01 3.7286270e+00 6.0187057e+01 2.1126373e+02
504 3.6928608e+00 6.5748962e+01 2.7500772e+00 8.3981127e-02 2.5633528e+01 3.7392669e+00 5.9596016e+01 2.1167247e+02
505 3.6995623e+00 6.5655014e+01 2.7577248e+00 8.5429803e-02 2.5525808e+01 3.7491980e+00 6.0605034e+01 2.1207852e+02
506 3.7171073e+00 6.6238113e+01 2.7774949e+00 8.6299472e-02 2.5520679e+01 3.8163676e+00 6.1367329e+01 2.1248537e+02
507 3.7280114e+00 6.6761665e+01 2.7684555e+00 8.7790184e-02 2.5540583e+01 3.8515961e+00 6.0597759e+01 2.1289322e+02
508 3.7315941e+00 6.5267220e+01 2.7837045e+00 8.6210489e-02 2.5612576e+01 3.8310401e+00 5.9320599e+01 2.1330837e+02
509 3.7136879e+00 6.5157600e+01 2.7601352e+00 8.6962849e-02 2.5577425e+01 3.8318510e+00 5.9501102e+01 2.1371814e+02
510 3.7458067e+00 6.5544594e+01 2.7555239e+00 8.6742066e-02 2.5591204e+01 3.9185274e+00 5.9045414e+01 2.1412982e+02
511 3.7490537e+00 6.4774887e+01 2.7713466e+00 7.8885697e-02 2.5545071e+01 3.8543248e+00 6.0087666e+01 2.1453711e+02
512 3.7179422e+00 6.4132912e+01 2.8280749e+00 8.2403302e-02 2.5551493e+01 3.8133745e+00 5.7613739e+01 2.1494586e+02
513 3.7091248e+00 6.3615524e+01 2.8344185e+00 8.2512788e-02 2.5556795e+01 3.7209659e+00 5.8577602e+01 2.1536208e+02
514 3.7016034e+00 6.4144028e+01 2.8225107e+00 8.2174592e-02 2.5575722e+01 3.6997848e+00 5.7631859e+01 2.1576735e+02
515 3.6908407e+00 6.2524490e+01 2.7274349e+00 8.3922327e-02 2.5606297e+01 3.7164643e+00 5.7697979e+01 2.1618025e+02
516 3.6908691e+00 6.3199883e+01 2.7026412e+00 8.1464350e-02 2.5496387e+01 3.7617092e+00 5.8155533e+01 2.1658495e+02
517 3.6824954e+00 6.3281853e+01 2.6710417e+00 8.6670361e-02 2.5650316e+01 3.7605815e+00 5.8767967e+01 2.1699465e+02
518 3.6760375e+00 6.4400185e+01 2.6696448e+00 8.6059846e-02 2.5540356e+01 3.7655060e+00 5.9418167e+01 2.1739911e+02
519 3.6876280e+00 6.4464546e+01 2.7066934e+00 8.7491468e-02 2.5527683e+01 3.7595835e+00 6.0064114e+01 2.1800973e+02
520 3.6814537e+00 6.5487282e+01 2.6754768e+00 8.5751504e-02 2.5578991e+01 3.8180926e+00 5.9347500e+01 2.1844999e+02
521 3.6812191e+00 6.4557327e+01 2.6865039e+00 8.6085491e-02 2.5549175e+01 3.8532827e+00 5.9732967e+01 2.1886873e+02
522 3.6728644e+00 6.5566605e+01 2.6808403e+00 8.1423022e-02 2.5592058e+01 3.8073816e+00 6.0135414e+01 2.1927358e+02
523 3.6776903e+00 6.6071014e+01 2.6371937e+00 8.6896442e-02 2.5603388e+01 3.8335586e+00 6.0788471e+01 2.1968233e+02
524 3.6814492e+00 6.5834068e+01 2.6474690e+00 8.7551050e-02 2.5493996e+01 3.8037665e+00 6.0963013e+01 2.2008748e+02
525 3.6938438e+00 6.7091476e+01 2.6057143e+00 8.7094471e-02 2.5515181e+01 3.8940895e+00 6.0101299e+01 2.2049176e+02
526 3.7345204e+00 6.4516838e+01 2.6740248e+00 8.0665566e-02 2.5628004e+01 3.8398261e+00 5.8773308e+01 2.2089659e+02
527 3.7084630e+00 6.4286186e+01 2.6775889e+00 8.1382751e-02 2.5567432e+01 3.8206019e+00 5.9599377e+01 2.2130683e+02
528 3.7060156e+00 6.4659569e+01 2.6783988e+00 9.2623964e-02 2.5519638e+01 3.8064144e+00 5.9693626e+01 2.2171757e+02
529 3.7130027e+00 6.4829613e+01 2.6964266e+00 8.7576836e-02 2.5558582e+01 3.8717749e+00 5.8837566e+01 2.2213552e+02
530 3.7223585e+00 6.4704788e+01 2.6131155e+00 8.9073859e-02 2.5556919e+01 3.8081169e+00 6.0271954e+01 2.2254262e+02
531 3.7342544e+00 6.4608917e+01 2.7158575e+00 8.7752804e-02 2.5558632e+01 3.7566459e+00 5.7225712e+01 2.2295508e+02
532 3.7162862e+00 6.1950218e+01 2.6891875e+00 8.6395413e-02 2.5597328e+01 3.7834613e+00 5.8073303e+01 2.2336260e+02
533 3.7446916e+00 6.3117794e+01 2.8065591e+00 8.2723893e-02 2.5669287e+01 3.8769488e+00 5.8056805e+01 2.2379015e+02
534 3.7583296e+00 6.0636562e+01 2.7152860e+00 8.5532643e-02 2.5342312e+01 3.8315802e+00 5.6124107e+01 2.2419907e+02
535 3.7660034e+00 6.0815189e+01 2.7128990e+00 8.4858947e-02 2.5679756e+01 3.8792305e+00 5.5293400e+01 2.2461257e+02
536 3.7668521e+00 6.0989437e+01 2.8297322e+00 8.5765913e-02 2.5597889e+01 3.9089658e+00 5.6427429e+01 2.2503236e+02
537 3.7458253e+00 6.0604786e+01 2.7335465e+00 8.3952852e-02 2.5545519e+01 3.8769538e+00 5.5909679e+01 2.2543937e+02
538 3.7275958e+00 5.9965530e+01 2.8621960e+00 8.4199868e-02 2.5509710e+01 3.6564965e+00 5.5462399e+01 2.2585599e+02
539 3.7320840e+00 6.0138905e+01 2.8682399e+00 8.6231418e-02 2.5767801e+01 3.9205763e+00 5.6668583e+01 2.2627038e+02
540 3.8377993e+00 5.9434017e+01 2.8697164e+00 8.9412302e-02 2.5183426e+01 4.1339183e+00 5.3978497e+01 2.2668818e+02
541 3.9298267e+00 5.7252392e+01 2.7823327e+00 8.3539985e-02 2.5852619e+01 4.0953550e+00 4.8575966e+01 2.2710219e+02
542 3.9043062e+00 5.4872959e+01 3.0616465e+00 8.9542367e-02 2.5505539e+01 3.7451108e+00 5.4087967e+01 2.2752074e+02
543 3.8274674e+00 5.7981918e+01 3.1607177e+00 8.6976618e-02 2.5519543e+01 3.9008033e+00 5.2990810e+01 2.2792864e+02
544 3.7967105e+00 5.5025101e+01 3.1934888e+00 9.1162339e-02 2.5524477e+01 3.9519455e+00 5.4436001e+01 2.2833412e+02
545 3.8558793e+00 5.6341782e+01 3.4200776e+00 9.0699986e-02 2.5680071e+01 3.9221563e+00 5.1226109e+01 2.2874292e+02
546 3.7945514e+00 5.4712517e+01 3.5293472e+00 9.1950849e-02 2.5290073e+01 3.9689193e+00 5.2327343e+01 2.2916755e+02
547 3.7645683e+00 5.7249676e+01 3.4547007e+00 8.6347714e-02 2.5665684e+01 3.9471924e+00 5.3320217e+01 2.2958363e+02
548 3.7373109e+00 5.7809055e+01 3.5164604e+00 9.4012067e-02 2.5494003e+01 3.8480303e+00 5.4623844e+01 2.3009270e+02
549 3.7184238e+00 5.8522392e+01 3.2895198e+00 8.4951617e-02 2.5596897e+01 3.8824947e+00 5.4833866e+01 2.3050746e+02
550 3.7116134e+00 5.8983780e+01 3.2536991e+00 8.6189285e-02 2.5445368e+01 3.7374039e+00 5.4775074e+01 2.3094796e+02
551 3.6930752e+00 5.8527798e+01 3.2324123e+00 8.7169416e-02 2.5581244e+01 3.8403163e+00 5.3762589e+01 2.3135518e+02
552 3.7089643e+00 5.8703773e+01 3.1331429e+00 8.7949350e-02 2.5606840e+01 3.8639872e+00 5.4733257e+01 2.3176503e+02
553 3.8007514e+00 5.8494762e+01 3.1426525e+00 8.3371647e-02 2.5605499e+01 3.8482878e+00 5.2185242e+01 2.3217682e+02
554 3.7592540e+00 5.5550087e+01 3.3338361e+00 8.4475785e-02 2.5489246e+01 3.9121411e+00 5.1876507e+01 2.3259179e+02
555 3.7346573e+00 5.6043415e+01 3.3427548e+00 9.0183713e-02 2.5565395e+01 3.7416141e+00 5.1139500e+01 2.3300248e+02
556 3.7437809e+00 5.5804699e+01 3.2323060e+00 8.5738905e-02 2.5533875e+01 3.8343236e+00 5.1693890e+01 2.3341621e+02
557 3.7461772e+00 5.5154663e+01 3.1307502e+00 8.5823432e-02 2.5597019e+01 3.8563154e+00 5.0595772e+01 2.3383095e+02
558 3.6929433e+00 5.4070946e+01 3.2160294e+00 8.4582224e-02 2.5555319e+01 3.8320746e+00 5.0746258e+01 2.3424335e+02
559 3.6870205e+00 5.5460949e+01 3.0936801e+00 8.8348366e-02 2.5511292e+01 3.8481956e+00 5.1127594e+01 2.3465665e+02
560 3.6779809e+00 5.6407318e+01 3.0223894e+00 8.2383826e-02 2.5599989e+01 3.8122756e+00 5.3365009e+01 2.3507005e+02
561 3.6801491e+00 5.7118824e+01 3.0070896e+00 8.7677449e-02 2.5557734e+01 3.8485131e+00 5.4249218e+01 2.3548456e+02
562 3.7113838e+00 5.7285397e+01 2.9683409e+00 8.4080137e-02 2.5530020e+01 3.8602877e+00 5.2288258e+01 2.3589576e+02
